id,split,diagnostic_type,diagnostic_subtype,source_mode,eval_eligible,split_policy
syn_ne_ab_cd_sub_xminusy_len2_0005,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0006,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0007,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0008,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0009,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0010,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0011,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0012,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0013,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0014,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0015,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0016,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0017,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0018,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0019,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0020,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0021,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0022,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0023,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0024,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0025,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0026,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0027,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0028,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0029,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0030,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0031,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0032,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0033,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0034,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0035,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0036,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0037,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0038,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0039,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0040,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_len2_0041,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0001,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0002,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0003,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0004,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0005,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0006,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0007,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0008,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0009,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0010,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0011,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0012,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0013,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0014,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0015,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0016,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0017,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0018,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0019,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_xminusy_mix_0020,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0001,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0002,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0003,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0004,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0005,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0006,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0007,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0008,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0009,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0010,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0011,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len1_0012,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len1,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0001,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0002,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0003,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0004,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0005,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0006,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0007,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0008,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0009,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0010,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_len2_0011,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_len2,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_mix_0001,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_mix_0002,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_mix_0003,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_mix_0004,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ab_cd_sub_yminusx_mix_0005,sft_train,numeric_equation,ab_cd_subtraction_ab_cd_mix,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0008,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0010,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0011,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0013,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0017,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0025,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0026,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0027,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0028,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0031,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0033,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0035,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0036,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0037,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0040,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0041,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0043,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0046,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0047,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0049,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0054,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0056,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0059,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0062,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0064,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0066,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0067,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0072,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0073,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0079,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0080,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0083,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0085,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0102,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0104,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0105,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0106,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusy_0110,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0001,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0004,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0009,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0014,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0015,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0019,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0020,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0022,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0024,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0029,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0032,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0034,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0039,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0042,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0048,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0051,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0052,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0053,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0055,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0060,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0061,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0071,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0074,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0075,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0078,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0084,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0086,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0087,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0089,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0092,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0093,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0095,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0097,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0101,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0107,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0109,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyminus1_0112,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0002,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0003,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0005,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0006,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0007,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0012,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0016,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0018,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0021,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0023,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0030,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0038,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0044,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0045,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0050,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0057,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0058,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0063,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0065,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
syn_ne_ba_dc_add_len2_xplusyplus1_0068,sft_train,numeric_equation,ba_dc_addition_ba_dc_len2,synthetic,false,train_only
