id,category,split
597dc93a,Text Cipher,sft_train
598af975,Unit Conversion,sft_train
5998ac05,Transformation Rules,sft_train
599e922a,Transformation Rules,sft_train
59a5bd7b,Bit Manipulation,sft_train
59aa67c2,Gravity,sft_train
59b2cbbf,Transformation Rules,sft_train
59b42cc4,Unit Conversion,sft_train
59bee375,Bit Manipulation,sft_train
59c78e51,Bit Manipulation,sft_train
59e50173,Numeral System,sft_train
59e94547,Unit Conversion,sft_train
59ee7180,Gravity,sft_train
59ee8d92,Numeral System,sft_train
59f2d306,Gravity,sft_train
5a0a10b9,Unit Conversion,sft_train
5a0c141c,Bit Manipulation,sft_train
5a0d5d2a,Transformation Rules,sft_train
5a0d95e2,Transformation Rules,sft_train
5a1276ff,Unit Conversion,sft_train
5a19f71a,Bit Manipulation,sft_train
5a343705,Text Cipher,sft_train
5a35e698,Transformation Rules,sft_train
5a3cbc28,Text Cipher,sft_train
5a3eaf6f,Transformation Rules,sft_train
5a4be7fa,Gravity,sft_train
5a6dd286,Bit Manipulation,sft_train
5a6ed2bf,Numeral System,sft_train
5a752e51,Numeral System,sft_train
5a763686,Transformation Rules,sft_train
5a9d4664,Bit Manipulation,sft_train
5a9fcf68,Transformation Rules,sft_train
5aa2d5d1,Unit Conversion,sft_train
5ab341a8,Unit Conversion,sft_train
5abb1149,Text Cipher,sft_train
5ad26838,Transformation Rules,sft_train
5ad35676,Gravity,sft_train
5ad55b3e,Text Cipher,sft_train
5adb7719,Text Cipher,sft_train
5add849f,Unit Conversion,sft_train
5ae2d160,Unit Conversion,sft_train
5aef1b8e,Bit Manipulation,sft_train
5b048ad0,Unit Conversion,sft_train
5b05cc20,Numeral System,sft_train
5b06502f,Transformation Rules,sft_train
5b1b00e6,Text Cipher,sft_train
5b2523e6,Transformation Rules,sft_train
5b30b755,Gravity,sft_train
5b36e273,Bit Manipulation,sft_train
5b3a4603,Text Cipher,sft_train
5b3f9342,Numeral System,sft_train
5b4245de,Text Cipher,sft_train
5b43f7fc,Gravity,sft_train
5b44ebd7,Gravity,sft_train
5b4d30b4,Numeral System,sft_train
5b68563d,Bit Manipulation,sft_train
5b779397,Numeral System,sft_train
5b98a53f,Text Cipher,sft_train
5b9964c7,Bit Manipulation,sft_train
5ba26f21,Bit Manipulation,sft_train
5ba5b166,Numeral System,sft_train
5bb8c8a5,Bit Manipulation,sft_train
5bcb572e,Transformation Rules,sft_train
5bcd3447,Numeral System,sft_train
5bd9919c,Transformation Rules,sft_train
5be6a3c1,Transformation Rules,sft_train
5bf1cf73,Numeral System,sft_train
5c008804,Transformation Rules,sft_train
5c0fa99b,Numeral System,sft_train
5c102449,Gravity,sft_train
5c22d573,Text Cipher,sft_train
5c2ef0ae,Transformation Rules,sft_train
5c33b53a,Unit Conversion,sft_train
5c3be436,Gravity,sft_train
5c4e308a,Bit Manipulation,sft_train
5c50c07f,Bit Manipulation,sft_train
5c588e57,Text Cipher,sft_train
5c5c570e,Gravity,sft_train
5c66563b,Gravity,sft_train
5c743e8a,Transformation Rules,sft_train
5c815d2c,Numeral System,sft_train
5c880dbc,Gravity,sft_train
5c919729,Numeral System,sft_train
5c938bea,Transformation Rules,sft_train
5c9bd8f6,Unit Conversion,sft_train
5ca7d798,Numeral System,sft_train
5cbe919f,Bit Manipulation,sft_train
5cc4cf10,Bit Manipulation,sft_train
5cd4a382,Bit Manipulation,sft_train
5cdfde62,Numeral System,sft_train
5cfa6edb,Gravity,sft_train
5d097009,Unit Conversion,sft_train
5d0db0d2,Bit Manipulation,sft_train
5d193826,Bit Manipulation,sft_train
5d20cef7,Numeral System,sft_train
5d311551,Text Cipher,sft_train
5d40c0dd,Unit Conversion,sft_train
5d45db8f,Unit Conversion,sft_train
5d489e95,Bit Manipulation,sft_train
5d499a7b,Unit Conversion,sft_train
5d4ae892,Numeral System,sft_train
5d4da508,Numeral System,sft_train
5d501023,Numeral System,sft_train
5d5cb6cb,Numeral System,sft_train
5d77eff6,Bit Manipulation,sft_train
5d786524,Transformation Rules,sft_train
5d7ada5b,Text Cipher,sft_train
5d834875,Transformation Rules,sft_train
5d89a09c,Transformation Rules,sft_train
5d8c51ce,Transformation Rules,sft_train
5d9b192e,Unit Conversion,sft_train
5d9f314c,Unit Conversion,sft_train
5daa92e3,Bit Manipulation,sft_train
5dacf7ca,Text Cipher,sft_train
5dadd7e7,Numeral System,sft_train
5db3cc44,Numeral System,sft_train
5dd3345c,Bit Manipulation,sft_train
5ddaa052,Gravity,sft_train
5de0a53d,Numeral System,sft_train
5dec898e,Bit Manipulation,sft_train
5df8a2f5,Unit Conversion,sft_train
5dffe751,Bit Manipulation,sft_train
5e0285fc,Unit Conversion,sft_train
5e0b85b0,Bit Manipulation,sft_train
5e149421,Bit Manipulation,sft_train
5e1bad40,Text Cipher,sft_train
5e2581b6,Transformation Rules,sft_train
5e275438,Text Cipher,sft_train
5e286999,Unit Conversion,sft_train
5e2d5262,Text Cipher,sft_train
5e4393fc,Transformation Rules,sft_train
5e4a6e01,Numeral System,sft_train
5e4d1f32,Numeral System,sft_train
5e502d98,Unit Conversion,sft_train
5e5182f0,Unit Conversion,sft_train
5e591674,Bit Manipulation,sft_train
5e5ebad6,Text Cipher,sft_train
5e6ee1d9,Gravity,sft_train
5e710448,Unit Conversion,sft_train
5e75615e,Unit Conversion,sft_train
5e84cf1a,Text Cipher,sft_train
5e95a417,Transformation Rules,sft_train
5e9c288d,Text Cipher,sft_train
5ea69df4,Bit Manipulation,sft_train
5eb5a358,Gravity,sft_train
5ec86a30,Bit Manipulation,sft_train
5ecf246d,Text Cipher,sft_train
5ee3b148,Gravity,sft_train
5eea60e7,Transformation Rules,sft_train
5f06f595,Gravity,sft_train
5f0ed8ad,Text Cipher,sft_train
5f135096,Text Cipher,sft_train
5f18a37f,Unit Conversion,sft_train
5f29ae58,Bit Manipulation,sft_train
5f5227b5,Transformation Rules,sft_train
5f5a73ff,Transformation Rules,sft_train
5f66bd7e,Text Cipher,sft_train
5f6798e1,Transformation Rules,sft_train
5f6b6ea3,Transformation Rules,sft_train
5f6ca19f,Gravity,sft_train
5f79a0ce,Gravity,sft_train
5f86e4da,Numeral System,sft_train
5fab4df0,Bit Manipulation,sft_train
5fbcebc2,Gravity,sft_train
5fcbb976,Unit Conversion,sft_train
5fcd7fe4,Numeral System,sft_train
5fd417b3,Gravity,sft_train
5fd4f7fc,Unit Conversion,sft_train
5fead1a1,Bit Manipulation,sft_train
600922ca,Numeral System,sft_train
6010f647,Unit Conversion,sft_train
602077e7,Text Cipher,sft_train
60274ab3,Gravity,sft_train
602a588b,Gravity,sft_train
606609ad,Text Cipher,sft_train
606b92c0,Gravity,sft_train
606fd14d,Numeral System,sft_train
6079c08f,Text Cipher,sft_train
607c2f7b,Numeral System,sft_train
60851ade,Unit Conversion,sft_train
60902b81,Bit Manipulation,sft_train
609250f7,Text Cipher,sft_train
6098a712,Unit Conversion,sft_train
609c49bc,Bit Manipulation,sft_train
60a08b82,Numeral System,sft_train
60be7db6,Gravity,sft_train
60d19850,Gravity,sft_train
60d928d0,Transformation Rules,sft_train
60db6fdd,Gravity,sft_train
60e14216,Text Cipher,sft_train
60f55291,Transformation Rules,sft_train
60f7501d,Text Cipher,sft_train
60f9cba9,Gravity,sft_train
60fba75b,Gravity,sft_train
61076abe,Bit Manipulation,sft_train
6117f46b,Numeral System,sft_train
611c3cc4,Numeral System,sft_train
613cbfc1,Unit Conversion,sft_train
614408ea,Transformation Rules,sft_train
61557701,Transformation Rules,sft_train
616299f2,Unit Conversion,sft_train
61715884,Numeral System,sft_train
6172a197,Unit Conversion,sft_train
6183bab7,Transformation Rules,sft_train
6189ce10,Bit Manipulation,sft_train
61998378,Unit Conversion,sft_train
619a99d2,Bit Manipulation,sft_train
61abed03,Text Cipher,sft_train
61bb90d5,Text Cipher,sft_train
61bbcdc3,Transformation Rules,sft_train
61d46ec9,Text Cipher,sft_train
61e3ad9c,Numeral System,sft_train
61ea9f30,Numeral System,sft_train
6201374a,Bit Manipulation,sft_train
62082106,Gravity,sft_train
620adef7,Text Cipher,sft_train
620b9c6c,Numeral System,sft_train
620c2521,Transformation Rules,sft_train
621eb10d,Text Cipher,sft_train
621f3d90,Numeral System,sft_train
62208a0a,Text Cipher,sft_train
6221b30e,Gravity,sft_train
62296199,Bit Manipulation,sft_train
6234d6d9,Gravity,sft_train
62380ed2,Gravity,sft_train
623af32d,Gravity,sft_train
62432d65,Unit Conversion,sft_train
6253521c,Text Cipher,sft_train
625b7e5d,Gravity,sft_train
626d6c5f,Unit Conversion,sft_train
62885797,Text Cipher,sft_train
62896e95,Transformation Rules,sft_train
6290496a,Text Cipher,sft_train
629b09d1,Bit Manipulation,sft_train
629d619c,Gravity,sft_train
62bbb19e,Numeral System,sft_train
62c13a9b,Text Cipher,sft_train
62c6e1c5,Bit Manipulation,sft_train
62da6274,Text Cipher,sft_train
62daec42,Text Cipher,sft_train
62dba403,Bit Manipulation,sft_train
62def62f,Gravity,sft_train
62eae044,Unit Conversion,sft_train
62eb9786,Text Cipher,sft_train
62fc7798,Transformation Rules,sft_train
63217d23,Bit Manipulation,sft_train
632444af,Bit Manipulation,sft_train
6331b998,Unit Conversion,sft_train
63491be4,Text Cipher,sft_train
6349d105,Bit Manipulation,sft_train
634b5f5f,Bit Manipulation,sft_train
634ebedf,Gravity,sft_train
63500e84,Text Cipher,sft_train
63588047,Gravity,sft_train
635c7924,Unit Conversion,sft_train
635eb65b,Numeral System,sft_train
635fd6d7,Numeral System,sft_train
635fea7c,Gravity,sft_train
63603ee7,Transformation Rules,sft_train
636e0dba,Bit Manipulation,sft_train
6381928d,Unit Conversion,sft_train
638224db,Bit Manipulation,sft_train
6385674a,Transformation Rules,sft_train
63883c24,Numeral System,sft_train
638f93ca,Transformation Rules,sft_train
63a030aa,Gravity,sft_train
63ab2c50,Numeral System,sft_train
63b63698,Unit Conversion,sft_train
63bc8554,Numeral System,sft_train
63c4c118,Numeral System,sft_train
63caef96,Numeral System,sft_train
63cc40f1,Bit Manipulation,sft_train
63d4557e,Bit Manipulation,sft_train
63e3ce8a,Unit Conversion,sft_train
63e8b2d5,Gravity,sft_train
63ec749f,Unit Conversion,sft_train
63fb07a7,Unit Conversion,sft_train
6402d0ee,Transformation Rules,sft_train
64128659,Gravity,sft_train
642c84f0,Transformation Rules,sft_train
64547071,Numeral System,sft_train
64553a64,Transformation Rules,sft_train
6472222c,Numeral System,sft_train
64757d01,Unit Conversion,sft_train
6488eec9,Gravity,sft_train
64890e18,Bit Manipulation,sft_train
648e2da2,Transformation Rules,sft_train
648eba1a,Text Cipher,sft_train
64943206,Text Cipher,sft_train
649c2246,Gravity,sft_train
64a72fd3,Bit Manipulation,sft_train
64a94058,Numeral System,sft_train
64bbf892,Gravity,sft_train
64c53621,Transformation Rules,sft_train
64eacc64,Numeral System,sft_train
64eea166,Unit Conversion,sft_train
64fd429b,Text Cipher,sft_train
6501cf6b,Unit Conversion,sft_train
65044291,Gravity,sft_train
652cb4aa,Numeral System,sft_train
6532bbfa,Unit Conversion,sft_train
65368cc7,Unit Conversion,sft_train
653efa0a,Unit Conversion,sft_train
6540cf61,Gravity,sft_train
65470a41,Unit Conversion,sft_train
654e8a98,Bit Manipulation,sft_train
654f1dcf,Unit Conversion,sft_train
6564df54,Bit Manipulation,sft_train
65691fc9,Unit Conversion,sft_train
656cfb5f,Transformation Rules,sft_train
656d3eb2,Text Cipher,sft_train
6570b28c,Bit Manipulation,sft_train
65743001,Numeral System,sft_train
657bcae9,Transformation Rules,sft_train
6581842c,Text Cipher,sft_train
65ab9661,Bit Manipulation,sft_train
65ad7211,Numeral System,sft_train
65b2c4c4,Numeral System,sft_train
65c52214,Transformation Rules,sft_train
65eb1c08,Numeral System,sft_train
65ef4c2a,Unit Conversion,sft_train
65f356f9,Unit Conversion,sft_train
65f3e206,Unit Conversion,sft_train
65f64bfe,Text Cipher,sft_train
6601aa77,Unit Conversion,sft_train
660fc103,Gravity,sft_train
6617d3b0,Bit Manipulation,sft_train
662fd21c,Transformation Rules,sft_train
66338d95,Text Cipher,sft_train
663c19af,Bit Manipulation,sft_train
663c39b6,Unit Conversion,sft_train
6659ec00,Gravity,sft_train
66617764,Gravity,sft_train
667e6f1a,Gravity,sft_train
6686f0de,Bit Manipulation,sft_train
6689ee95,Bit Manipulation,sft_train
668c240b,Unit Conversion,sft_train
66a0856f,Transformation Rules,sft_train
66ae2b46,Gravity,sft_train
66b1c512,Bit Manipulation,sft_train
66b5002b,Numeral System,sft_train
66c64e8f,Unit Conversion,sft_train
66d1e998,Gravity,sft_train
66e4acb6,Gravity,sft_train
66e931de,Gravity,sft_train
66f9fe57,Bit Manipulation,sft_train
6708d238,Numeral System,sft_train
671a6761,Text Cipher,sft_train
672029b2,Transformation Rules,sft_train
6728eec3,Numeral System,sft_train
6735003f,Gravity,sft_train
67372eaf,Bit Manipulation,sft_train
67408563,Numeral System,sft_train
6750767f,Unit Conversion,sft_train
675e4260,Unit Conversion,sft_train
676d7150,Gravity,sft_train
677055ae,Unit Conversion,sft_train
67760414,Gravity,sft_train
6782db61,Text Cipher,sft_train
679094db,Numeral System,sft_train
6799cb43,Gravity,sft_train
679af1e1,Bit Manipulation,sft_train
679b5ccf,Gravity,sft_train
67aa8dc6,Text Cipher,sft_train
67ae4217,Bit Manipulation,sft_train
67b4058c,Gravity,sft_train
67ccce4b,Unit Conversion,sft_train
67d9c7d1,Gravity,sft_train
67db8877,Unit Conversion,sft_train
67e7b96d,Unit Conversion,sft_train
67f1bc8a,Transformation Rules,sft_train
6806d715,Bit Manipulation,sft_train
680b66f2,Transformation Rules,sft_train
680d1973,Numeral System,sft_train
680f19b3,Transformation Rules,sft_train
68158a62,Text Cipher,sft_train
68168aab,Numeral System,sft_train
6818b555,Bit Manipulation,sft_train
681a0c75,Unit Conversion,sft_train
68213a4c,Bit Manipulation,sft_train
68368ba9,Unit Conversion,sft_train
684013e1,Text Cipher,sft_train
6848a4e8,Transformation Rules,sft_train
684d50d4,Gravity,sft_train
684de068,Transformation Rules,sft_train
6852113b,Text Cipher,sft_train
685bb0b1,Numeral System,sft_train
685be3a7,Transformation Rules,sft_train
68614b78,Bit Manipulation,sft_train
6882b8f0,Text Cipher,sft_train
6889e19c,Gravity,sft_train
688c807b,Transformation Rules,sft_train
6890870d,Bit Manipulation,sft_train
6897f05e,Transformation Rules,sft_train
68b3dc9a,Gravity,sft_train
68b9b9a8,Transformation Rules,sft_train
68c5c2a5,Gravity,sft_train
68cb31d7,Numeral System,sft_train
68d0085c,Unit Conversion,sft_train
68d2848b,Gravity,sft_train
68d2beaf,Unit Conversion,sft_train
68d8882d,Text Cipher,sft_train
68dc4794,Unit Conversion,sft_train
68eb43f1,Text Cipher,sft_train
69030119,Gravity,sft_train
6904934e,Gravity,sft_train
6914a55d,Text Cipher,sft_train
691608b9,Bit Manipulation,sft_train
69197d42,Transformation Rules,sft_train
691c6e38,Bit Manipulation,sft_train
691f2f76,Transformation Rules,sft_train
693bb27c,Bit Manipulation,sft_train
695c9a75,Numeral System,sft_train
6960ceea,Text Cipher,sft_train
69771374,Transformation Rules,sft_train
697f134b,Gravity,sft_train
698e737a,Bit Manipulation,sft_train
69973fa1,Unit Conversion,sft_train
69a33cbd,Unit Conversion,sft_train
69aa57b3,Transformation Rules,sft_train
69ada2b1,Gravity,sft_train
69af662f,Unit Conversion,sft_train
69b34a6d,Unit Conversion,sft_train
69bac3cd,Text Cipher,sft_train
69bc7c1a,Numeral System,sft_train
69cbffdf,Bit Manipulation,sft_train
69ec0fb1,Numeral System,sft_train
69eccfa5,Transformation Rules,sft_train
69f6e542,Numeral System,sft_train
6a04be76,Unit Conversion,sft_train
6a0be45e,Numeral System,sft_train
6a12624f,Text Cipher,sft_train
6a186446,Bit Manipulation,sft_train
6a333ed6,Bit Manipulation,sft_train
6a635e3e,Bit Manipulation,sft_train
6a644b80,Text Cipher,sft_train
6a933284,Bit Manipulation,sft_train
6a9cf9e1,Text Cipher,sft_train
6aa0e8fd,Unit Conversion,sft_train
6aaf6d43,Numeral System,sft_train
6abc8047,Bit Manipulation,sft_train
6ad90163,Gravity,sft_train
6adef1ef,Bit Manipulation,sft_train
6ae30806,Bit Manipulation,sft_train
6aea9876,Gravity,sft_train
6af07300,Gravity,sft_train
6b01e0cf,Bit Manipulation,sft_train
6b11c05f,Bit Manipulation,sft_train
6b182424,Gravity,sft_train
6b19d0fd,Text Cipher,sft_train
6b2e0c5a,Transformation Rules,sft_train
6b3616b5,Gravity,sft_train
6b393b81,Transformation Rules,sft_train
6b3f1b31,Gravity,sft_train
6b730629,Bit Manipulation,sft_train
6b755760,Text Cipher,sft_train
6b75f5f0,Bit Manipulation,sft_train
6b769a9e,Transformation Rules,sft_train
6b8246a0,Bit Manipulation,sft_train
6ba59385,Text Cipher,sft_train
6bbfc336,Text Cipher,sft_train
6beb3a1f,Transformation Rules,sft_train
6bed646b,Text Cipher,sft_train
6bef7413,Transformation Rules,sft_train
6bf09c5e,Gravity,sft_train
6c01f1a7,Bit Manipulation,sft_train
6c236f0b,Text Cipher,sft_train
6c30f260,Transformation Rules,sft_train
6c363edc,Numeral System,sft_train
6c389876,Unit Conversion,sft_train
6c402bb7,Transformation Rules,sft_train
6c41f684,Bit Manipulation,sft_train
6c5a4c70,Numeral System,sft_train
6c662a0c,Gravity,sft_train
6c6f9519,Gravity,sft_train
6c7299c2,Bit Manipulation,sft_train
6c75859f,Unit Conversion,sft_train
6c7f24b7,Transformation Rules,sft_train
6c8df1c6,Unit Conversion,sft_train
6c90261b,Unit Conversion,sft_train
6c933298,Unit Conversion,sft_train
6c9b7c29,Numeral System,sft_train
6c9e4485,Transformation Rules,sft_train
6cb5aff2,Bit Manipulation,sft_train
6cc5dafb,Transformation Rules,sft_train
6cd73bdd,Transformation Rules,sft_train
6cdc3a9f,Transformation Rules,sft_train
6cdcf6d9,Gravity,sft_train
6cec0a97,Text Cipher,sft_train
6cec77c9,Gravity,sft_train
6cfb1f29,Gravity,sft_train
6cfdb3cb,Numeral System,sft_train
6cfe5536,Bit Manipulation,sft_train
6d00964a,Bit Manipulation,sft_train
6d02aa5a,Text Cipher,sft_train
6d0aa254,Numeral System,sft_train
6d196fe8,Bit Manipulation,sft_train
6d1e50f7,Gravity,sft_train
6d2347f1,Numeral System,sft_train
6d24205b,Bit Manipulation,sft_train
6d30152f,Gravity,sft_train
6d32ffae,Gravity,sft_train
6d3b9da4,Transformation Rules,sft_train
6d4977ec,Text Cipher,sft_train
6d4c44d1,Gravity,sft_train
6d5ef2f4,Text Cipher,sft_train
6d6d0531,Transformation Rules,sft_train
6d717b87,Numeral System,sft_train
6d93a375,Gravity,sft_train
6d9ff2a3,Bit Manipulation,sft_train
6da9eb9a,Transformation Rules,sft_train
6dac7e49,Numeral System,sft_train
6dacf247,Transformation Rules,sft_train
6de4855a,Transformation Rules,sft_train
6de757af,Text Cipher,sft_train
6deb3d5e,Bit Manipulation,sft_train
6dee6c75,Unit Conversion,sft_train
6df12964,Gravity,sft_train
6df4b5e1,Gravity,sft_train
6e2311e1,Bit Manipulation,sft_train
6e318a02,Numeral System,sft_train
6e3f32d5,Text Cipher,sft_train
6e42f11c,Unit Conversion,sft_train
6e458186,Numeral System,sft_train
6e4afac0,Text Cipher,sft_train
6e56b39a,Transformation Rules,sft_train
6e5859ee,Unit Conversion,sft_train
6e60b0c5,Transformation Rules,sft_train
6e6401d7,Transformation Rules,sft_train
6e6c2ce8,Transformation Rules,sft_train
